train_contrastive_step,train_kl_step,train_latent_step,train_loss_step,train_recons_step,epoch,step,val_contrastive_step,val_kl_step,val_latent_step,val_loss_step,val_recons_step,val_contrastive_epoch,val_kl_epoch,val_latent_epoch,val_loss_epoch,val_recons_epoch,val_m2t/MedR_epoch,val_m2t/R01_epoch,val_m2t/R02_epoch,val_m2t/R03_epoch,val_m2t/R05_epoch,val_m2t/R10_epoch,val_m2t/len_epoch,val_t2m/MedR_epoch,val_t2m/R01_epoch,val_t2m/R02_epoch,val_t2m/R03_epoch,val_t2m/R05_epoch,val_t2m/R10_epoch,val_t2m/len_epoch,train_contrastive_epoch,train_kl_epoch,train_latent_epoch,train_loss_epoch,train_recons_epoch
2.2820262908935547,47.071250915527344,1.0427166223526,0.5762432217597961,0.34755945205688477,1,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,43,1.8912888765335083,37.746944427490234,0.9772160649299622,0.5733137130737305,0.3837975561618805,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,44,1.7333894968032837,41.22291564941406,0.9444637894630432,0.7178243398666382,0.5440637469291687,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,45,1.938330054283142,27.775714874267578,0.9678324460983276,0.5183873772621155,0.3242669105529785,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,46,1.9608315229415894,52.6436882019043,1.0067766904830933,0.5655403733253479,0.3689207136631012,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,47,2.0357961654663086,35.4985466003418,1.006714105606079,0.5447509288787842,0.340806245803833,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,48,1.9399001598358154,33.86211013793945,0.9868978261947632,0.6652690172195435,0.4709305167198181,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,49,1.5923380851745605,32.011695861816406,0.9741774797439575,0.5651076436042786,0.4055439829826355,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,50,1.6794066429138184,40.86971664428711,0.9557679295539856,0.6583667993545532,0.4900078773498535,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51,1.8731462955474854,45.15046691894531,0.9932210445404053,0.5744079351425171,0.38663190603256226,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,52,2.0522279739379883,39.6340217590332,0.9825361967086792,0.6390705704689026,0.4334415793418884,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53,2.426013469696045,35.736270904541016,1.0005371570587158,0.6320093274116516,0.38904058933258057,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,54,2.0237393379211426,38.40701675415039,0.9961113929748535,0.46664518117904663,0.2638772130012512,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55,1.950930118560791,32.00143051147461,0.9916759729385376,0.6785072684288025,0.4830843210220337,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,56,1.9577805995941162,41.74460220336914,0.9705754518508911,0.5501787662506104,0.3539735674858093,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,57,1.6172537803649902,33.44137954711914,0.9428325891494751,0.667259156703949,0.5051898956298828,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,58,2.130903720855713,42.488975524902344,1.0036866664886475,0.8171026110649109,0.6035773754119873,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,59,2.0257837772369385,40.425537109375,0.9974573850631714,0.618177592754364,0.41518494486808777,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60,1.8227657079696655,37.7990837097168,0.9677962064743042,0.5696114301681519,0.3869471549987793,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61,1.6746612787246704,35.87406921386719,0.9545735120773315,0.5857493877410889,0.4179149866104126,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,62,2.027968645095825,44.1120491027832,0.9983338117599487,0.7018111944198608,0.4985632300376892,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,63,2.0522756576538086,31.753076553344727,0.9738121032714844,0.6040581464767456,0.39850330352783203,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,64,1.8751521110534668,37.77042770385742,0.9879200458526611,0.5029462575912476,0.31504344940185547,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,65,1.6682106256484985,30.388160705566406,0.9656393527984619,0.6726870536804199,0.5055524706840515,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,66,1.911740779876709,38.10346984863281,0.9577629566192627,0.6331691145896912,0.4416044354438782,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,67,2.0444841384887695,39.68581008911133,0.9801117181777954,0.5067260265350342,0.3018709421157837,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,68,2.1007885932922363,44.70415115356445,1.0172033309936523,0.5760465860366821,0.365510493516922,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,69,1.7685620784759521,33.33505630493164,0.9783140420913696,0.6098220944404602,0.4326227605342865,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,70,1.5399668216705322,29.937955856323242,0.965977668762207,0.5278112292289734,0.37350547313690186,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,71,1.4453531503677368,33.90351104736328,0.9526045322418213,0.5989301204681396,0.45404624938964844,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,72,1.8575259447097778,47.271018981933594,0.9651907086372375,0.6717656254768372,0.48553064465522766,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,73,2.029254674911499,42.063087463378906,0.9928936958312988,0.6737424731254578,0.47038644552230835,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,74,2.043102741241455,35.01764678955078,0.9847130179405212,0.5750284790992737,0.3703581988811493,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,75,2.0592050552368164,42.845821380615234,0.9903034567832947,0.4918854236602783,0.2855265736579895,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,76,2.09548282623291,31.66234588623047,0.9864632487297058,0.5831702351570129,0.37329545617103577,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,77,1.7654049396514893,32.776397705078125,0.969043493270874,0.5831059217453003,0.4062279462814331,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,78,1.9643449783325195,40.309532165527344,0.9758643507957458,0.6233899593353271,0.42654258012771606,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,79,1.9453479051589966,39.03629684448242,0.9703272581100464,0.863635778427124,0.6687009334564209,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,80,1.9225108623504639,37.50909423828125,0.9880814552307129,0.5649619102478027,0.3723258674144745,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,81,1.996294617652893,32.40884017944336,0.9385209679603577,0.6234566569328308,0.4234936833381653,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,82,1.7949130535125732,38.98471450805664,0.9805291295051575,0.5924614071846008,0.41257044672966003,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,83,1.7458181381225586,33.804264068603516,0.9804457426071167,0.6420268416404724,0.4670971632003784,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,84,1.9581880569458008,39.7287483215332,0.9685761332511902,0.6095093488693237,0.4132835268974304,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,85,1.3853583335876465,31.53744125366211,0.9570704698562622,0.5262667536735535,0.38740599155426025,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,1371,,,,,,1.8942081928253174,37.54617691040039,0.9779481291770935,0.608985424041748,0.41917940974235535,43.0,3.2200000286102295,6.360000133514404,8.920000076293945,13.739999771118164,22.440000534057617,1368.0,42.0,3.950000047683716,6.800000190734863,9.140000343322754,13.520000457763672,22.299999237060547,1368.0,,,,,
,,,,,1,1371,,,,,,,,,,,,,,,,,,,,,,,,,1.9992117881774902,26.579431533813477,1.0202717781066895,0.6185230016708374,0.41832539439201355
1.7287824153900146,36.97072219848633,1.0104801654815674,0.5863497853279114,0.4130917191505432,2,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8982934951782227,35.72602081298828,0.9890017509460449,0.6187317371368408,0.42853522300720215,2,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0955748558044434,47.286529541015625,1.0107440948486328,0.6640869975090027,0.4540465474128723,2,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.018059492111206,53.84470748901367,0.9946274161338806,0.6282042264938354,0.42584991455078125,2,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.987913966178894,62.73987579345703,0.9928441047668457,0.5632148385047913,0.36378613114356995,2,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0316383838653564,47.45452117919922,0.9918557405471802,0.5924414396286011,0.38879311084747314,2,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6350560188293457,49.636253356933594,0.9548864364624023,0.5829894542694092,0.4189779460430145,2,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7226946353912354,44.58563995361328,0.9831580519676208,0.6707015037536621,0.4979763627052307,2,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8155348300933838,45.03474426269531,0.991790235042572,0.6814835667610168,0.4994698166847229,2,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.824432134628296,52.594207763671875,1.0002392530441284,0.5355792045593262,0.3526000380516052,2,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7485709190368652,69.06803894042969,0.9789251089096069,0.6548154354095459,0.4792579114437103,2,1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7605125904083252,50.77676010131836,0.9720529317855835,0.5420988202095032,0.3655300736427307,2,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7528290748596191,49.914039611816406,0.9701947569847107,0.577575147151947,0.40178340673446655,2,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6317493915557861,53.15293502807617,0.9794371128082275,0.6763124465942383,0.5125961899757385,2,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,86,1.755772352218628,41.48756790161133,0.9793645143508911,0.5477506518363953,0.37174874544143677,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,87,1.6831843852996826,46.401424407958984,0.9636381268501282,0.6938926577568054,0.5251005291938782,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,88,1.8323270082473755,36.220394134521484,0.9603650569915771,0.495259165763855,0.31165462732315063,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,89,1.7102079391479492,56.37449264526367,0.986609697341919,0.5331132411956787,0.36151885986328125,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,90,1.767003059387207,38.66487121582031,0.969135046005249,0.5132462382316589,0.33614957332611084,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,91,1.9462637901306152,46.43722152709961,0.9875214099884033,0.6532130241394043,0.4581124186515808,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,92,1.6237229108810425,47.66791534423828,0.9789416193962097,0.5649677515029907,0.40210896730422974,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,93,1.5054564476013184,34.84840393066406,0.9305466413497925,0.6251775622367859,0.4742741286754608,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,94,1.550966501235962,48.351158142089844,0.967872142791748,0.531428337097168,0.3758385181427002,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,95,1.8333444595336914,58.96139144897461,0.9793117046356201,0.6061587333679199,0.42222487926483154,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,96,2.165894031524658,58.34687042236328,1.0039405822753906,0.591517448425293,0.37433451414108276,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,97,2.0404093265533447,40.10939407348633,1.0139105319976807,0.4687403440475464,0.2642882168292999,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,98,1.795247197151184,39.857906341552734,0.9749679565429688,0.6505624055862427,0.47062939405441284,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,99,1.6801714897155762,40.98228454589844,0.946832537651062,0.5136816501617432,0.3452451825141907,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,100,1.7343798875808716,34.02962112426758,0.9704834222793579,0.6642859578132629,0.4904979467391968,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,101,2.147210121154785,45.3267936706543,0.9967865943908691,0.8000879883766174,0.5849037170410156,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,102,1.8634669780731201,49.13247299194336,0.9806927442550659,0.5779480934143066,0.39110028743743896,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,103,1.7451027631759644,40.039100646972656,0.9639467597007751,0.5496490597724915,0.3747287392616272,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,104,1.631340503692627,50.789310455322266,0.9732322692871094,0.568584680557251,0.40493297576904297,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,105,2.0268659591674805,60.98011016845703,0.992642343044281,0.700029194355011,0.49672287702560425,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,106,1.692340612411499,42.138912200927734,0.9839210510253906,0.5516671538352966,0.3820018768310547,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,107,1.7160301208496094,40.13962173461914,0.9972034096717834,0.484078586101532,0.31206417083740234,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,108,1.384974479675293,31.7851505279541,0.9539583921432495,0.6295996308326721,0.49077481031417847,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,109,1.83573579788208,53.22505569458008,0.9850611686706543,0.6146153211593628,0.4304996132850647,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,110,1.6502280235290527,45.98402786254883,0.9714970588684082,0.45557063817977905,0.2900782823562622,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,111,1.794292688369751,45.55428695678711,0.9785184860229492,0.5396422147750854,0.35974764823913574,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,112,1.651587963104248,45.279476165771484,0.9651681780815125,0.587607204914093,0.4219859838485718,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,113,1.645802617073059,45.22344207763672,0.9743456244468689,0.5268935561180115,0.3618513345718384,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,114,1.5274205207824707,35.71747589111328,0.9808424711227417,0.5975251197814941,0.4444160461425781,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,115,1.5742669105529785,47.10100555419922,0.95634925365448,0.6255070567131042,0.4675998091697693,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,116,1.7943192720413208,41.5321044921875,0.989196240901947,0.6368489861488342,0.45699185132980347,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,117,1.89877188205719,56.948570251464844,0.9850757122039795,0.5528256893157959,0.3623691201210022,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,118,2.1374144554138184,65.5599136352539,1.0369304418563843,0.4937477707862854,0.27934035658836365,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,119,1.8419283628463745,37.78129959106445,0.9741469621658325,0.5488213896751404,0.36424100399017334,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,120,1.4121947288513184,40.0578727722168,0.9296003580093384,0.5427233576774597,0.4010940194129944,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,121,1.8195480108261108,35.6932258605957,0.9634666442871094,0.5993944406509399,0.4170731008052826,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,122,1.9505077600479126,42.52419662475586,0.9753025770187378,0.8481903672218323,0.6527045965194702,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,123,1.8665685653686523,45.81389617919922,0.9874211549758911,0.5482033491134644,0.3610784411430359,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,124,1.8087530136108398,38.53196716308594,0.9658551812171936,0.5871139764785767,0.40584367513656616,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,125,1.6330034732818604,41.05066680908203,0.9489133954048157,0.5602552890777588,0.3965349793434143,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,126,1.8543457984924316,64.09230041503906,1.0035043954849243,0.6470381021499634,0.4609525203704834,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,127,1.8297102451324463,46.509117126464844,0.9775685667991638,0.5872519016265869,0.4038059711456299,,,,,,,,,,,,,,,,,,,,,,,,
